;Precio compra;Mercado compra;Precio venta;Mercado venta
2024-07-30 13:15:00;114,96264499527628;MD compra;74,98;MD venta
2024-07-30 13:30:00;0,0;Terciaria bajar;74,98;MD venta
2024-07-30 13:45:00;114,96264499527628;MD compra;74,98;MD venta
2024-07-30 14:00:00;106,35158749262693;MD compra;68,43;MD venta
2024-07-30 14:15:00;106,35158749262693;MD compra;68,43;MD venta
2024-07-30 14:30:00;106,35158749262693;MD compra;68,43;MD venta
2024-07-30 14:45:00;106,35158749262693;MD compra;83,91;Terciaria subir
2024-07-30 15:00:00;103,71689917729394;MD compra;86,39;Terciaria subir
2024-07-30 15:15:00;103,71689917729394;MD compra;64,0;MD venta
2024-07-30 15:30:00;103,71689917729394;MD compra;81,6;Terciaria subir
2024-07-30 15:45:00;103,71689917729394;MD compra;64,0;MD venta
2024-07-30 16:00:00;74,32;Terciaria bajar;91,54;RR subir
2024-07-30 16:15:00;92,11;Terciaria bajar;91,54;RR subir
2024-07-30 16:30:00;115,78492829019969;MD compra;91,54;RR subir
2024-07-30 16:45:00;115,78492829019969;MD compra;91,54;RR subir
2024-07-30 17:00:00;60,0;Terciaria bajar;83,74;MD venta
2024-07-30 17:15:00;72,96;Terciaria bajar;83,74;MD venta
2024-07-30 17:30:00;79,0;Terciaria bajar;83,74;MD venta
2024-07-30 17:45:00;81,12;RR bajar;89,36;Terciaria subir
2024-07-30 18:00:00;57,95;Terciaria bajar;108,3;MD venta
2024-07-30 18:15:00;75,72;Terciaria bajar;108,3;MD venta
2024-07-30 18:30:00;81,0;Terciaria bajar;108,3;MD venta
2024-07-30 18:45:00;82,426;RR bajar;108,3;MD venta
2024-07-30 19:00:00;88,648;RR bajar;113,0;MD venta
2024-07-30 19:15:00;88,648;RR bajar;113,0;MD venta
2024-07-30 19:30:00;88,648;RR bajar;113,0;MD venta
2024-07-30 19:45:00;88,648;RR bajar;113,0;MD venta
2024-07-30 20:00:00;82,0;Terciaria bajar;142,5;MD venta
2024-07-30 20:15:00;81,0;Terciaria bajar;142,5;MD venta
2024-07-30 20:30:00;81,0;Terciaria bajar;142,5;MD venta
2024-07-30 20:45:00;81,0;Terciaria bajar;142,5;MD venta
2024-07-30 21:00:00;83,682;RR bajar;142,5;MD venta
2024-07-30 21:15:00;82,0;Terciaria bajar;142,5;MD venta
2024-07-30 21:30:00;82,0;Terciaria bajar;142,5;MD venta
2024-07-30 21:45:00;81,0;Terciaria bajar;142,5;MD venta
2024-07-30 22:00:00;85,78;RR bajar;117,1;RR subir
2024-07-30 22:15:00;85,78;RR bajar;117,1;RR subir
2024-07-30 22:30:00;85,78;RR bajar;117,1;RR subir
2024-07-30 22:45:00;85,78;RR bajar;117,1;RR subir
2024-07-30 23:00:00;142,33109695573057;MD compra;116,83;Terciaria subir
2024-07-30 23:15:00;142,33109695573057;MD compra;116,11;Terciaria subir
2024-07-30 23:30:00;142,33109695573057;MD compra;115,8;MD venta
2024-07-30 23:45:00;142,33109695573057;MD compra;115,8;MD venta
2024-07-31 00:00:00;138,08607769847478;MD compra;125,69;Terciaria subir
2024-07-31 00:15:00;138,08607769847478;MD compra;122,33;Terciaria subir
2024-07-31 00:30:00;138,08607769847478;MD compra;114,04;Terciaria subir
2024-07-31 00:45:00;138,08607769847478;MD compra;119,67;Terciaria subir
2024-07-31 01:00:00;135,85060059107093;MD compra;113,74;Terciaria subir
2024-07-31 01:15:00;135,85060059107093;MD compra;113,99;Terciaria subir
2024-07-31 01:30:00;135,85060059107093;MD compra;113,74;Terciaria subir
2024-07-31 01:45:00;135,85060059107093;MD compra;113,61;Terciaria subir
2024-07-31 02:00:00;136,12206734769094;MD compra;112,465;RR subir
2024-07-31 02:15:00;136,12206734769094;MD compra;112,465;RR subir
2024-07-31 02:30:00;136,12206734769094;MD compra;113,61;Terciaria subir
2024-07-31 02:45:00;136,12206734769094;MD compra;113,61;Terciaria subir
2024-07-31 03:00:00;134,92045346454725;MD compra;113,99;Terciaria subir
2024-07-31 03:15:00;134,92045346454725;MD compra;113,74;Terciaria subir
2024-07-31 03:30:00;134,92045346454725;MD compra;117,0;Terciaria subir
2024-07-31 03:45:00;134,92045346454725;MD compra;121,0;Terciaria subir
2024-07-31 04:00:00;135,89942632900312;MD compra;115,828;RR subir
2024-07-31 04:15:00;135,89942632900312;MD compra;115,828;RR subir
2024-07-31 04:30:00;135,89942632900312;MD compra;115,828;RR subir
2024-07-31 04:45:00;135,89942632900312;MD compra;115,828;RR subir
2024-07-31 05:00:00;138,10400448243158;MD compra;116,49;Terciaria subir
2024-07-31 05:15:00;138,10400448243158;MD compra;118,47;Terciaria subir
2024-07-31 05:30:00;138,10400448243158;MD compra;118,47;Terciaria subir
2024-07-31 05:45:00;138,10400448243158;MD compra;118,47;Terciaria subir
2024-07-31 06:00:00;82,53;RR bajar;118,5;MD venta
2024-07-31 06:15:00;82,53;RR bajar;118,5;MD venta
2024-07-31 06:30:00;82,53;RR bajar;118,5;MD venta
2024-07-31 06:45:00;81,09;Terciaria bajar;118,5;MD venta
2024-07-31 07:00:00;73,667;RR bajar;115,3;MD venta
2024-07-31 07:15:00;73,667;RR bajar;115,3;MD venta
2024-07-31 07:30:00;73,0;Terciaria bajar;115,3;MD venta
2024-07-31 07:45:00;59,09;Terciaria bajar;115,3;MD venta
2024-07-31 08:00:00;76,163;RR bajar;111,1;MD venta
2024-07-31 08:15:00;73,79;Terciaria bajar;111,1;MD venta
2024-07-31 08:30:00;76,163;RR bajar;111,1;MD venta
2024-07-31 08:45:00;73,79;Terciaria bajar;111,1;MD venta
2024-07-31 09:00:00;169,62594498248004;MD compra;105,0;MD venta
2024-07-31 09:15:00;169,62594498248004;MD compra;105,0;MD venta
2024-07-31 09:30:00;169,62594498248004;MD compra;105,0;MD venta
2024-07-31 09:45:00;169,62594498248004;MD compra;105,0;MD venta
2024-07-31 10:00:00;147,1303121365573;MD compra;100,833;RR subir
2024-07-31 10:15:00;147,1303121365573;MD compra;100,833;RR subir
2024-07-31 10:30:00;147,1303121365573;MD compra;100,833;RR subir
2024-07-31 10:45:00;147,1303121365573;MD compra;100,833;RR subir
2024-07-31 11:00:00;81,96;RR bajar;82,1;MD venta
2024-07-31 11:15:00;81,96;RR bajar;82,1;MD venta
2024-07-31 11:30:00;81,96;RR bajar;82,1;MD venta
2024-07-31 11:45:00;81,96;RR bajar;82,1;MD venta
2024-07-31 12:00:00;143,26693311132192;MD compra;110,78;RR subir
2024-07-31 12:15:00;143,26693311132192;MD compra;110,78;RR subir
2024-07-31 12:30:00;143,26693311132192;MD compra;110,78;RR subir
2024-07-31 12:45:00;143,26693311132192;MD compra;110,78;RR subir
2024-07-31 13:00:00;121,17117908459689;MD compra;110,78;RR subir
2024-07-31 13:15:00;121,17117908459689;MD compra;110,78;RR subir
2024-07-31 13:30:00;121,17117908459689;MD compra;110,78;RR subir
2024-07-31 13:45:00;121,17117908459689;MD compra;110,78;RR subir
2024-07-31 14:00:00;120,99251122543221;MD compra;99,213;RR subir
2024-07-31 14:15:00;120,99251122543221;MD compra;99,213;RR subir
2024-07-31 14:30:00;120,99251122543221;MD compra;105,0;Terciaria subir
2024-07-31 14:45:00;120,99251122543221;MD compra;113,55;Terciaria subir
2024-07-31 15:00:00;120,94185272035647;MD compra;98,33;Terciaria subir
2024-07-31 15:15:00;120,94185272035647;MD compra;104,0;Terciaria subir
2024-07-31 15:30:00;120,94185272035647;MD compra;113,55;Terciaria subir
2024-07-31 15:45:00;120,94185272035647;MD compra;125,64;Terciaria subir
2024-07-31 16:00:00;121,84702316287299;MD compra;88,958;RR subir
2024-07-31 16:15:00;121,84702316287299;MD compra;92,2;Terciaria subir
2024-07-31 16:30:00;121,84702316287299;MD compra;92,19;Terciaria subir
2024-07-31 16:45:00;121,84702316287299;MD compra;94,0;Terciaria subir
2024-07-31 17:00:00;84,1;Terciaria bajar;94,37;MD venta
2024-07-31 17:15:00;81,0;Terciaria bajar;94,37;MD venta
2024-07-31 17:30:00;84,24;RR bajar;94,37;MD venta
2024-07-31 17:45:00;84,24;RR bajar;94,37;MD venta
2024-07-31 18:00:00;82,0;Terciaria bajar;111,1;MD venta
2024-07-31 18:15:00;88,99;Terciaria bajar;111,1;MD venta
2024-07-31 18:30:00;90,027;RR bajar;111,1;MD venta
2024-07-31 18:45:00;90,027;RR bajar;111,1;MD venta
2024-07-31 19:00:00;193,11870904463578;MD compra;117,5;MD venta
2024-07-31 19:15:00;193,11870904463578;MD compra;135,0;Terciaria subir
2024-07-31 19:30:00;193,11870904463578;MD compra;117,5;MD venta
2024-07-31 19:45:00;193,11870904463578;MD compra;117,5;MD venta
2024-07-31 20:00:00;216,9585963981365;MD compra;142,5;MD venta
2024-07-31 20:15:00;216,9585963981365;MD compra;142,5;MD venta
2024-07-31 20:30:00;216,9585963981365;MD compra;142,5;MD venta
2024-07-31 20:45:00;82,0;Terciaria bajar;142,5;MD venta
2024-07-31 21:00:00;83,779;RR bajar;132,4;MD venta
2024-07-31 21:15:00;83,779;RR bajar;132,4;MD venta
2024-07-31 21:30:00;83,779;RR bajar;132,4;MD venta
2024-07-31 21:45:00;83,779;RR bajar;132,4;MD venta
2024-07-31 22:00:00;166,23195365427506;MD compra;117,0;MD venta
2024-07-31 22:15:00;166,23195365427506;MD compra;117,0;MD venta
2024-07-31 22:30:00;166,23195365427506;MD compra;117,0;MD venta
2024-07-31 22:45:00;166,23195365427506;MD compra;117,0;MD venta
2024-07-31 23:00:00;142,51915990214633;MD compra;128,77;Terciaria subir
2024-07-31 23:15:00;142,51915990214633;MD compra;128,29;Terciaria subir
2024-07-31 23:30:00;142,51915990214633;MD compra;119,11;Terciaria subir
2024-07-31 23:45:00;142,51915990214633;MD compra;117,0;MD venta
2024-08-01 00:00:00;138,24006786135232;MD compra;128,77;Terciaria subir
2024-08-01 00:15:00;138,24006786135232;MD compra;128,77;Terciaria subir
2024-08-01 00:30:00;138,24006786135232;MD compra;115,811;RR subir
2024-08-01 00:45:00;138,24006786135232;MD compra;117,33;Terciaria subir
2024-08-01 01:00:00;136,37293670477158;MD compra;118,22;Terciaria subir
2024-08-01 01:15:00;136,37293670477158;MD compra;112,64;Terciaria subir
2024-08-01 01:30:00;136,37293670477158;MD compra;112,64;Terciaria subir
2024-08-01 01:45:00;136,37293670477158;MD compra;112,64;Terciaria subir
2024-08-01 02:00:00;135,24694939945127;MD compra;112,6;MD venta
2024-08-01 02:15:00;135,24694939945127;MD compra;112,6;MD venta
2024-08-01 02:30:00;135,24694939945127;MD compra;112,6;MD venta
2024-08-01 02:45:00;135,24694939945127;MD compra;112,6;MD venta
2024-08-01 03:00:00;135,48320873538472;MD compra;112,88;Terciaria subir
2024-08-01 03:15:00;135,48320873538472;MD compra;112,6;MD venta
2024-08-01 03:30:00;135,48320873538472;MD compra;119,56;Terciaria subir
2024-08-01 03:45:00;135,48320873538472;MD compra;127,88;Terciaria subir
2024-08-01 04:00:00;85,7;Terciaria bajar;116,84;RR subir
2024-08-01 04:15:00;95,77;RR bajar;116,84;RR subir
2024-08-01 04:30:00;95,77;RR bajar;116,84;RR subir
2024-08-01 04:45:00;95,77;RR bajar;116,84;RR subir
2024-08-01 05:00:00;95,42;Terciaria bajar;116,8;MD venta
2024-08-01 05:15:00;95,42;Terciaria bajar;116,8;MD venta
2024-08-01 05:30:00;95,42;Terciaria bajar;116,8;MD venta
2024-08-01 05:45:00;95,918;RR bajar;116,8;MD venta
2024-08-01 06:00:00;82,515;RR bajar;120,7;MD venta
2024-08-01 06:15:00;82,515;RR bajar;120,7;MD venta
2024-08-01 06:30:00;81,0;Terciaria bajar;120,7;MD venta
2024-08-01 06:45:00;82,515;RR bajar;120,7;MD venta
2024-08-01 07:00:00;55,6;RR bajar;121,82;RR subir
2024-08-01 07:15:00;55,6;RR bajar;121,82;RR subir
2024-08-01 07:30:00;55,6;RR bajar;121,82;RR subir
2024-08-01 07:45:00;55,6;RR bajar;121,82;RR subir
2024-08-01 08:00:00;81,0;Terciaria bajar;123,77;RR subir
2024-08-01 08:15:00;84,83;Terciaria bajar;123,77;RR subir
2024-08-01 08:30:00;142,20166713327876;MD compra;123,77;RR subir
2024-08-01 08:45:00;142,20166713327876;MD compra;123,77;RR subir
2024-08-01 09:00:00;141,01941626730536;MD compra;111,9;MD venta
2024-08-01 09:15:00;141,01941626730536;MD compra;111,9;MD venta
2024-08-01 09:30:00;141,01941626730536;MD compra;111,9;MD venta
2024-08-01 09:45:00;141,01941626730536;MD compra;114,99;Terciaria subir
2024-08-01 10:00:00;125,53676524193804;MD compra;111,03;Terciaria subir
2024-08-01 10:15:00;125,53676524193804;MD compra;111,78;Terciaria subir
2024-08-01 10:30:00;125,53676524193804;MD compra;111,78;Terciaria subir
2024-08-01 10:45:00;125,53676524193804;MD compra;111,78;Terciaria subir
2024-08-01 11:00:00;120,09318196856238;MD compra;125,64;Terciaria subir
2024-08-01 11:15:00;120,09318196856238;MD compra;127,77;Terciaria subir
2024-08-01 11:30:00;120,09318196856238;MD compra;127,11;Terciaria subir
2024-08-01 11:45:00;120,09318196856238;MD compra;128,29;Terciaria subir
2024-08-01 12:00:00;119,1607282675935;MD compra;126,65;Terciaria subir
2024-08-01 12:15:00;119,1607282675935;MD compra;122,201;RR subir
2024-08-01 12:30:00;119,1607282675935;MD compra;122,201;RR subir
2024-08-01 12:45:00;119,1607282675935;MD compra;122,201;RR subir
2024-08-01 13:00:00;109,82951650829432;MD compra;127,77;Terciaria subir
2024-08-01 13:15:00;109,82951650829432;MD compra;127,77;Terciaria subir
2024-08-01 13:30:00;109,82951650829432;MD compra;128,77;Terciaria subir
2024-08-01 13:45:00;109,82951650829432;MD compra;128,54;Terciaria subir
2024-08-01 14:00:00;105,05419001114541;MD compra;127,88;Terciaria subir
2024-08-01 14:15:00;105,05419001114541;MD compra;125,64;Terciaria subir
2024-08-01 14:30:00;105,05419001114541;MD compra;125,64;Terciaria subir
2024-08-01 14:45:00;105,05419001114541;MD compra;121,14;Terciaria subir
2024-08-01 15:00:00;104,90627478390954;MD compra;115,11;Terciaria subir
2024-08-01 15:15:00;104,90627478390954;MD compra;126,65;Terciaria subir
2024-08-01 15:30:00;104,90627478390954;MD compra;127,88;Terciaria subir
2024-08-01 15:45:00;104,90627478390954;MD compra;128,29;Terciaria subir
2024-08-01 16:00:00;75,09;Terciaria bajar;98,033;RR subir
2024-08-01 16:15:00;105,6568954237571;MD compra;98,033;RR subir
2024-08-01 16:30:00;105,6568954237571;MD compra;98,033;RR subir
2024-08-01 16:45:00;105,6568954237571;MD compra;98,033;RR subir
2024-08-01 17:00:00;22,286;RR bajar;101,15;RR subir
2024-08-01 17:15:00;22,286;RR bajar;101,15;RR subir
2024-08-01 17:30:00;22,286;RR bajar;101,15;RR subir
2024-08-01 17:45:00;22,286;RR bajar;101,71;Terciaria subir
2024-08-01 18:00:00;66,73;Terciaria bajar;109,2;MD venta
2024-08-01 18:15:00;80,48;RR bajar;109,2;MD venta
2024-08-01 18:30:00;80,48;RR bajar;109,2;MD venta
2024-08-01 18:45:00;80,48;RR bajar;109,2;MD venta
2024-08-01 19:00:00;87,77;Terciaria bajar;117,6;MD venta
2024-08-01 19:15:00;89,77;Terciaria bajar;117,6;MD venta
2024-08-01 19:30:00;87,77;Terciaria bajar;117,6;MD venta
2024-08-01 19:45:00;86,77;Terciaria bajar;117,6;MD venta
2024-08-01 20:00:00;89,947;RR bajar;132,7;MD venta
2024-08-01 20:15:00;89,947;RR bajar;132,7;MD venta
2024-08-01 20:30:00;89,77;Terciaria bajar;132,7;MD venta
2024-08-01 20:45:00;89,947;RR bajar;132,7;MD venta
2024-08-01 21:00:00;60,887;RR bajar;125,5;MD venta
2024-08-01 21:15:00;60,887;RR bajar;125,5;MD venta
2024-08-01 21:30:00;60,887;RR bajar;125,5;MD venta
2024-08-01 21:45:00;60,887;RR bajar;125,5;MD venta
2024-08-01 22:00:00;81,34;RR bajar;117,1;MD venta
2024-08-01 22:15:00;81,34;RR bajar;117,1;MD venta
2024-08-01 22:30:00;81,34;RR bajar;117,1;MD venta
2024-08-01 22:45:00;81,34;RR bajar;117,1;MD venta
2024-08-01 23:00:00;80,77;RR bajar;113,8;MD venta
2024-08-01 23:15:00;80,77;RR bajar;113,8;MD venta
2024-08-01 23:30:00;80,77;RR bajar;113,8;MD venta
2024-08-01 23:45:00;80,77;RR bajar;113,8;MD venta
2024-08-02 00:00:00;137,53479964802793;MD compra;114,2;MD venta
2024-08-02 00:15:00;137,53479964802793;MD compra;114,2;MD venta
2024-08-02 00:30:00;137,53479964802793;MD compra;114,2;MD venta
2024-08-02 00:45:00;137,53479964802793;MD compra;114,2;MD venta
2024-08-02 01:00:00;133,24946806544017;MD compra;111,6;MD venta
2024-08-02 01:15:00;133,24946806544017;MD compra;111,6;MD venta
2024-08-02 01:30:00;133,24946806544017;MD compra;111,6;MD venta
2024-08-02 01:45:00;133,24946806544017;MD compra;111,6;MD venta
2024-08-02 02:00:00;69,159;RR bajar;112,6;MD venta
2024-08-02 02:15:00;69,159;RR bajar;112,6;MD venta
2024-08-02 02:30:00;69,159;RR bajar;112,6;MD venta
2024-08-02 02:45:00;69,159;RR bajar;112,6;MD venta
2024-08-02 03:00:00;63,158;RR bajar;111,6;MD venta
2024-08-02 03:15:00;63,158;RR bajar;111,6;MD venta
2024-08-02 03:30:00;63,158;RR bajar;111,6;MD venta
2024-08-02 03:45:00;63,158;RR bajar;111,6;MD venta
2024-08-02 04:00:00;71,413;RR bajar;114,74;RR subir
2024-08-02 04:15:00;71,413;RR bajar;114,74;RR subir
2024-08-02 04:30:00;71,413;RR bajar;114,74;RR subir
2024-08-02 04:45:00;71,413;RR bajar;114,74;RR subir
2024-08-02 05:00:00;79,444;RR bajar;112,6;MD venta
2024-08-02 05:15:00;79,444;RR bajar;112,6;MD venta
2024-08-02 05:30:00;79,444;RR bajar;112,6;MD venta
2024-08-02 05:45:00;79,444;RR bajar;112,6;MD venta
2024-08-02 06:00:00;29,217;RR bajar;114,0;MD venta
2024-08-02 06:15:00;29,217;RR bajar;114,0;MD venta
2024-08-02 06:30:00;29,217;RR bajar;114,0;MD venta
2024-08-02 06:45:00;29,217;RR bajar;114,0;MD venta
2024-08-02 07:00:00;6,538;RR bajar;109,9;MD venta
2024-08-02 07:15:00;6,538;RR bajar;109,9;MD venta
2024-08-02 07:30:00;6,538;RR bajar;109,9;MD venta
2024-08-02 07:45:00;6,538;RR bajar;109,9;MD venta
2024-08-02 08:00:00;136,41907744221655;MD compra;104,4;MD venta
2024-08-02 08:15:00;136,41907744221655;MD compra;104,4;MD venta
2024-08-02 08:30:00;68,03;Terciaria bajar;104,4;MD venta
2024-08-02 08:45:00;51,93;Terciaria bajar;104,4;MD venta
2024-08-02 09:00:00;107,41171393282589;MD compra;106,623;RR subir
2024-08-02 09:15:00;62,89;Terciaria bajar;106,623;RR subir
2024-08-02 09:30:00;70,16;Terciaria bajar;106,623;RR subir
2024-08-02 09:45:00;62,89;Terciaria bajar;106,623;RR subir
2024-08-02 10:00:00;50,0;Terciaria bajar;65,16;MD venta
2024-08-02 10:15:00;0,0;Terciaria bajar;65,16;MD venta
2024-08-02 10:30:00;94,16019527215971;MD compra;65,16;MD venta
2024-08-02 10:45:00;58,5;Terciaria bajar;65,16;MD venta
2024-08-02 11:00:00;0,0;Terciaria bajar;69,83;MD venta
2024-08-02 11:15:00;0,0;Terciaria bajar;69,83;MD venta
2024-08-02 11:30:00;0,0;Terciaria bajar;69,83;MD venta
2024-08-02 11:45:00;0,0;Terciaria bajar;69,83;MD venta
2024-08-02 12:00:00;0,0;Terciaria bajar;60,0;MD venta
2024-08-02 12:15:00;0,0;Terciaria bajar;60,0;MD venta
2024-08-02 12:30:00;0,0;Terciaria bajar;60,0;MD venta
2024-08-02 12:45:00;0,0;Terciaria bajar;60,0;MD venta
2024-08-02 13:00:00;82,4368988235227;MD compra;58,1;MD venta
2024-08-02 13:15:00;0,0;Terciaria bajar;58,1;MD venta
2024-08-02 13:30:00;0,0;Terciaria bajar;58,1;MD venta
2024-08-02 13:45:00;82,4368988235227;MD compra;58,1;MD venta
2024-08-02 14:00:00;76,36310896364476;MD compra;56,8;RR subir
2024-08-02 14:15:00;76,36310896364476;MD compra;56,8;RR subir
2024-08-02 14:30:00;76,36310896364476;MD compra;56,8;RR subir
2024-08-02 14:45:00;0,0;Terciaria bajar;56,8;RR subir
2024-08-02 15:00:00;0,0;Terciaria bajar;49,95;MD venta
2024-08-02 15:15:00;0,0;Terciaria bajar;49,95;MD venta
2024-08-02 15:30:00;0,0;Terciaria bajar;49,95;MD venta
2024-08-02 15:45:00;0,0;Terciaria bajar;49,95;MD venta
2024-08-02 16:00:00;11,422;RR bajar;98,48;RR subir
2024-08-02 16:15:00;11,422;RR bajar;111,64;Terciaria subir
2024-08-02 16:30:00;11,422;RR bajar;114,74;Terciaria subir
2024-08-02 16:45:00;11,422;RR bajar;131,14;Terciaria subir
2024-08-02 17:00:00;50,65;Terciaria bajar;99,604;RR subir
2024-08-02 17:15:00;100,43601915921533;MD compra;99,604;RR subir
2024-08-02 17:30:00;100,43601915921533;MD compra;99,604;RR subir
2024-08-02 17:45:00;100,43601915921533;MD compra;99,604;RR subir
2024-08-02 18:00:00;56,24;Terciaria bajar;88,0;MD venta
2024-08-02 18:15:00;57,437;RR bajar;88,0;MD venta
2024-08-02 18:30:00;57,437;RR bajar;94,21;Terciaria subir
2024-08-02 18:45:00;57,437;RR bajar;109,0;Terciaria subir
2024-08-02 19:00:00;83,858;RR bajar;114,0;MD venta
2024-08-02 19:15:00;83,858;RR bajar;114,0;MD venta
2024-08-02 19:30:00;83,858;RR bajar;114,0;MD venta
2024-08-02 19:45:00;83,858;RR bajar;114,0;MD venta
2024-08-02 20:00:00;87,15;RR bajar;128,5;MD venta
2024-08-02 20:15:00;87,15;RR bajar;128,5;MD venta
2024-08-02 20:30:00;87,15;RR bajar;128,5;MD venta
2024-08-02 20:45:00;85,77;Terciaria bajar;128,5;MD venta
2024-08-02 21:00:00;82,245;RR bajar;126,6;MD venta
2024-08-02 21:15:00;82,245;RR bajar;126,6;MD venta
2024-08-02 21:30:00;82,245;RR bajar;126,6;MD venta
2024-08-02 21:45:00;82,245;RR bajar;126,6;MD venta
2024-08-02 22:00:00;150,31032515397902;MD compra;121,54;Terciaria subir
2024-08-02 22:15:00;150,31032515397902;MD compra;123,56;Terciaria subir
2024-08-02 22:30:00;150,31032515397902;MD compra;124,67;Terciaria subir
2024-08-02 22:45:00;150,31032515397902;MD compra;119,11;Terciaria subir
2024-08-02 23:00:00;145,50234560052397;MD compra;128,07;Terciaria subir
2024-08-02 23:15:00;145,50234560052397;MD compra;126,41;Terciaria subir
2024-08-02 23:30:00;145,50234560052397;MD compra;119,3;MD venta
2024-08-02 23:45:00;81,0;Terciaria bajar;119,3;MD venta
2024-08-03 00:00:00;141,64452720027145;MD compra;117,75;Terciaria subir
2024-08-03 00:15:00;141,64452720027145;MD compra;117,74;Terciaria subir
2024-08-03 00:30:00;141,64452720027145;MD compra;120,0;Terciaria subir
2024-08-03 00:45:00;141,64452720027145;MD compra;117,75;Terciaria subir
2024-08-03 01:00:00;140,1962314591071;MD compra;121,54;Terciaria subir
2024-08-03 01:15:00;140,1962314591071;MD compra;125,19;Terciaria subir
2024-08-03 01:30:00;140,1962314591071;MD compra;125,19;Terciaria subir
2024-08-03 01:45:00;140,1962314591071;MD compra;124,67;Terciaria subir
2024-08-03 02:00:00;140,34349400436705;MD compra;126,41;Terciaria subir
2024-08-03 02:15:00;140,34349400436705;MD compra;128,07;Terciaria subir
2024-08-03 02:30:00;140,34349400436705;MD compra;126,41;Terciaria subir
2024-08-03 02:45:00;140,34349400436705;MD compra;126,41;Terciaria subir
2024-08-03 03:00:00;138,46417258897438;MD compra;126,41;Terciaria subir
2024-08-03 03:15:00;138,46417258897438;MD compra;128,07;Terciaria subir
2024-08-03 03:30:00;138,46417258897438;MD compra;125,19;Terciaria subir
2024-08-03 03:45:00;138,46417258897438;MD compra;125,19;Terciaria subir
2024-08-03 04:00:00;137,86250088326804;MD compra;125,65;Terciaria subir
2024-08-03 04:15:00;137,86250088326804;MD compra;128,07;Terciaria subir
2024-08-03 04:30:00;137,86250088326804;MD compra;128,07;Terciaria subir
2024-08-03 04:45:00;137,86250088326804;MD compra;128,85;Terciaria subir
2024-08-03 05:00:00;138,1468959930822;MD compra;133,78;Terciaria subir
2024-08-03 05:15:00;138,1468959930822;MD compra;128,07;Terciaria subir
2024-08-03 05:30:00;138,1468959930822;MD compra;125,65;Terciaria subir
2024-08-03 05:45:00;138,1468959930822;MD compra;117,75;Terciaria subir
2024-08-03 06:00:00;-0,671;RR bajar;128,85;Terciaria subir
2024-08-03 06:15:00;-0,671;RR bajar;120,64;Terciaria subir
2024-08-03 06:30:00;-0,671;RR bajar;118,308;RR subir
2024-08-03 06:45:00;-0,671;RR bajar;118,308;RR subir
2024-08-03 07:00:00;-5,313;RR bajar;118,85;Terciaria subir
2024-08-03 07:15:00;-5,313;RR bajar;103,0;MD venta
2024-08-03 07:30:00;-5,313;RR bajar;103,0;MD venta
2024-08-03 07:45:00;-5,313;RR bajar;103,0;MD venta
2024-08-03 08:00:00;0,0;RR bajar;68,3;MD venta
2024-08-03 08:15:00;0,0;Terciaria bajar;68,3;MD venta
2024-08-03 08:30:00;0,0;Terciaria bajar;68,3;MD venta
2024-08-03 08:45:00;-2,8;Terciaria bajar;68,3;MD venta
2024-08-03 09:00:00;-3,0;Terciaria bajar;32,44;MD venta
2024-08-03 09:15:00;-2,8;Terciaria bajar;32,44;MD venta
2024-08-03 09:30:00;-0,92;RR bajar;32,44;MD venta
2024-08-03 09:45:00;-0,92;RR bajar;32,44;MD venta
2024-08-03 10:00:00;0,0;Terciaria bajar;20,36;MD venta
2024-08-03 10:15:00;0,0;Terciaria bajar;20,36;MD venta
2024-08-03 10:30:00;0,0;Terciaria bajar;20,36;MD venta
2024-08-03 10:45:00;1,733;RR bajar;20,36;MD venta
2024-08-03 11:00:00;-4,962;RR bajar;14,66;MD venta
2024-08-03 11:15:00;-4,962;RR bajar;14,66;MD venta
2024-08-03 11:30:00;-4,962;RR bajar;14,66;MD venta
2024-08-03 11:45:00;-4,962;RR bajar;14,66;MD venta
2024-08-03 12:00:00;-4,0;RR bajar;6,41;MD venta
2024-08-03 12:15:00;-4,0;RR bajar;6,41;MD venta
2024-08-03 12:30:00;-4,0;RR bajar;6,41;MD venta
2024-08-03 12:45:00;-4,0;RR bajar;6,41;MD venta
2024-08-03 13:00:00;-2,8;RR bajar;10,07;Terciaria subir
2024-08-03 13:15:00;-2,8;RR bajar;5,0;MD venta
2024-08-03 13:30:00;-2,8;RR bajar;5,0;MD venta
2024-08-03 13:45:00;-3,0;Terciaria bajar;5,0;MD venta
2024-08-03 14:00:00;0,0;Terciaria bajar;10,07;MD venta
2024-08-03 14:15:00;0,0;RR bajar;10,07;MD venta
2024-08-03 14:30:00;0,0;Terciaria bajar;10,07;MD venta
2024-08-03 14:45:00;0,0;Terciaria bajar;10,07;MD venta
2024-08-03 15:00:00;-3,0;Terciaria bajar;10,2;MD venta
2024-08-03 15:15:00;-1,533;RR bajar;10,2;MD venta
2024-08-03 15:30:00;-1,533;RR bajar;10,2;MD venta
2024-08-03 15:45:00;-1,533;RR bajar;10,2;MD venta
2024-08-03 16:00:00;-3,5;Terciaria bajar;47,0;RR subir
2024-08-03 16:15:00;0,0;Terciaria bajar;47,0;RR subir
2024-08-03 16:30:00;0,0;RR bajar;100,78;Terciaria subir
2024-08-03 16:45:00;0,0;RR bajar;102,65;Terciaria subir
2024-08-03 17:00:00;-3,5;Terciaria bajar;117,74;RR subir
